Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Two-star quality with a four-star price tag,"Room was not tidy, bed and furniture were very run down with extra bed even filthy. Second pillows were not available even when asked (one pillow per person in room).

Completely over priced and sub-par stay. I would not stay again and do not recommend.",Location was central and breakfast was ok.,3.0,November 2021,"December 18, 2021",Superior Double Room,2,Family,7.7,0,1,0,0,0,0,1,0,1,0
This will not be my choice of the hotel next time.,"The room was quite small but there was only 2 of us and we could manage. However, nobody cleaned room for all 7 days/nights we stayed this time. I had to go downstairs to reception every time I needed a towel and/or toilet paper.
Rooms did not have minibar and you could only get water or similar from vending machines down at the lobby.
The heating was not working properly and they would start air-conditioning in the middle of the night (very lowed and very cold).","This time, I am afraid nothing! I guess, the thing I could say was ok is that it was quiet.",3.0,December 2021,"December 6, 2021",Standard Twin Room,7,Family,7.7,0,1,0,1,0,0,0,0,0,0
The rent a bike.,Staying for 2 nights and the room was not cleaned after the first night.  It was could even if the air conditioner was of.,The could have a nice coffee.,3.0,November 2021,"November 24, 2021",Standard Double Room,2,Solo traveler,7.7,0,1,0,0,0,0,0,0,0,0
"Tiny space, defensive staff, no good value.","We booked an extra bed for a child. No bed in the rooms (we had two rooms). I asked for extra bed and they said that the rooms was too small to put an extra bed in. The rooms was to far away from eachother. One room noicey. Staff defensive. Dirty room, beard hair on the walls in shower. Dirty and dusty underneath bed. No refrigerator in the room for drinks.",Good location and comfortable beds. Nice bathrooms.,3.0,November 2021,"November 2, 2021",Standard Double Room,1,Family,7.7,1,1,0,0,0,1,0,1,1,0
One of the dirtiest hotels I have ever been!,"It is not a value-for-money choice at all! The ground floor with the Bar and Reception seems young and hipster but that's all! Our room was dirty, the bathroom door had some strange brown stains and the bathtube was not clean. I found some hair in my matress and pilow. We asked twice if they can clean the room. The first day they ignored us and after asking another time, they sent the cleaning ladies which only cleaned half of the room. They didn't refill the shampoo container which was empty, they didn't change any towels, they cleaned only the floor and mirror. Moreover they didn't even clean the lobby! There was some paprika on the floor for 2-3 days! We are totally disappointed especially because it is an EXPENSIVE hotel. I have to say that I have been in many hotels in my life but I think this one was the worst!","The location (in the cool area Vesterbro) and the fact that we were allowed to do a late check-out on Sunday, which is convenient in case of a late flight.",2.0,October 2021,"October 17, 2021",Small Double Room,4,Couple,7.7,0,1,0,1,0,0,0,0,1,0
Not as expected :(,The room was warm! Duvets were warm and pillows super tall. Air conditioning didnt seem to work but made noise.,"There were a huge queue to the breakfast and too much people in the restaurant, so in the end we gave up on having breakfast there unfoetunately :(",3.0,September 2021,"September 13, 2021",Standard Double Room,1,Couple,7.7,0,1,0,1,0,0,1,0,0,0
Exceptional,Staff was marvellous,Everything was great,10.0,August 2024,"August 20, 2024",Standard Double Room,5,Solo traveler,7.7,0,0,0,0,0,1,0,0,0,0
Disappointment,folded bed for our child took all the place once was unfolded and it wasn't possible to reach normally the main bed.,"Breakfast very good, but too crowded, tables put too close one to another, not easy to navigate between people and tables with dishes and cups.",5.0,March 2024,"March 18, 2024",Standard Triple Room,1,Family,7.7,0,1,0,0,0,0,1,0,0,0
Fair,"The fact that only 1 pillow is provided (per person for a double bed). The bed and the pillows is the #1 thing for a good night sleep, and this was very below average. Luckily we were provided with another set of pillow the second day which helped. 
Also did not like that the room is only cleaned every 4 days. Not heard of this anywhere else, and for a 5 night stay this was not good enough.","Super central location, great friendly staff and reception, alright room size. The standard is all very basic, but I guess it's good value for money in this central location. Just don't expect anything too fancy.",5.0,January 2023,"January 3, 2023",Standard Double Room,5,Group,7.7,1,1,0,0,1,0,0,0,1,0
Good deal,Nothing,"Price, location",9.0,September 2023,"September 21, 2023",Standard Twin Room,2,Couple,7.7,0,0,0,0,0,0,0,0,1,0
brilliant - second time staying here in a month. will definitely be back!,,"location, modern and friendly staff.",9.0,December 2022,"December 27, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,1,0,0,0,1,0
perfect stay for visit Copenaghen!,none,"great location, hotel new and modern, beautiful bedroom, really good breakfast, nice staff!",9.0,August 2022,"August 4, 2022",Standard Twin Room,2,Group,7.7,1,0,0,0,1,0,1,0,1,0
Excellent,All fine,Service,9.0,October 2021,"October 6, 2021",Standard Twin Room,4,Family,7.7,0,0,0,0,1,0,0,0,0,0
Very good,,Secured and safe,9.0,October 2021,"October 5, 2021",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very good i recommend,,Secured and safe,9.0,October 2021,"October 5, 2021",Small Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Nice-Would Stay Again,I have no real complaints with this hotel. the location is great. Very near train central station. The lights in the room are annoying.  I understand the purpose of card key shutting off the lights. Im all for saving electricity but you cannot turn off this one light and its super bright! You can't charge your phone at night unless you leave the key in the slot and in that case the bright light turns on! I called the front desk and they said there is no way to turn that light off without the card key being removed. some people like watching TV when they fall asleep at night. I'm not one of them but if you're that person you won't be able to do that. I do like watching TV without bright lights on and you cannot do that here. best just leave the TV off,"Comfortable bed, clean, very quiet, lots of great food nearby in all price ranges. They offer breakfast for a fee but i did not try it. They rent bikes too. The bathroom is great!",9.0,October 2021,"October 2, 2021",Small Double Room,2,Solo traveler,7.7,1,1,0,0,0,0,1,0,0,1
Very Good,"Bed uncomfortable, bathroom old","Breakfast, staff",8.0,August 2021,"August 30, 2021",Standard Twin Room,3,Family,7.7,0,1,0,0,1,0,1,0,0,0
We are satisfied,,Good,9.0,October 2023,"October 8, 2023",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Great place to stay for city trip.,,Very friendly staff. Great central location. Great breakfast buffet incl. pancakes and fried bacon.,8.0,August 2021,"August 24, 2021",Standard Double Room,1,Family,7.7,0,0,0,0,1,0,1,0,1,0
Pleasant,no tea/coffee facilities in room. no mini bar. you have to get it from reception!,location is good,6.3,April 2023,"April 30, 2023",Standard Double Room,7,Solo traveler,7.7,0,1,0,1,0,0,0,0,1,0
Mixed experience. Great location.,"They only clean the room once every 4 (yes, four!!!) days. That way it is really unpleasant to  be in your hotel room in between busy activities in town. Clean towels only if you collect them downstairs. For 130 euros per night I expect something better than this. Also, the lady at the check-in counter was very impatient and belittling when we had questions about credit card blocked amount vs payment. We were promised an upgrade by her colleague because we extended our stay to 7 nights, but she would not give it.",Good breakfast. Quiet room. Clean corridors and building. Clean room on arrival. Very! good location.,7.0,October 2021,"October 2, 2021",Standard Double Room,2,Family,7.7,1,1,1,1,0,0,1,0,1,0
Very happy overall with the hotel good price and location,The room was quite hot and I did ask for a quite room but got one that was right over seating hall so lot of noise of a night with people sitting talking and drinking,Good location friendly helpful staff great breakfast  hood all round,10.0,September 2023,"September 28, 2023",Standard Twin Room,4,Group,7.7,0,1,0,1,1,0,1,1,1,0
Decent for the price. Staff are extremely friendly and welcoming.,The bathroom was not cleaned to the point coerced standard. Writing and drawings visible on shower door when slightly steamed and foul smell coming from the drains.,"Good location, easy walking distance to most city sites and attractions.",6.0,September 2023,"September 13, 2023",Small Double Room,2,Couple,7.7,0,1,0,0,0,0,0,0,1,0
Wonderful,,,9.0,August 2024,"August 17, 2024",Small Double Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 17, 2024",Standard Twin Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2024,"August 16, 2024",Standard Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 12, 2024",Standard Double Room,7,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"July 17, 2024",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 16, 2024",Small Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"July 16, 2024",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 6, 2024",Standard Triple Room,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"July 3, 2024",Small Double Room,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2024,"July 2, 2024",Standard Double Room,6,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"July 1, 2024",Standard Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,June 2024,"June 30, 2024",Standard Twin Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"June 5, 2024",Standard Twin Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2024,"May 19, 2024",Family Room,3,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"April 30, 2024",Standard Triple Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2024,"April 28, 2024",Standard Double Room,4,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2024,"April 9, 2024",Small Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"April 4, 2024",Standard Triple Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2024,"March 29, 2024",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2024,"March 23, 2024",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 22, 2024",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 18, 2024",Small Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 16, 2024",Standard Double Room,4,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"March 13, 2024",Standard Twin Room,3,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2024,"March 7, 2024",Standard Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2024,"March 6, 2024",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 29, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 26, 2024",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 25, 2024",Standard Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"February 25, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"February 17, 2024",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 17, 2024",Small Double Room,3,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"February 14, 2024",Small Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2024,"February 7, 2024",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 29, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 25, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 24, 2024",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 22, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 17, 2024",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2024,"January 9, 2024",Small Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2024,"January 6, 2024",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"January 5, 2024",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2023,"January 2, 2024",Small Double Room,5,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"January 1, 2024",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 31, 2023",Small Double Room,6,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 28, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 22, 2023",Standard Twin Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2023,"December 17, 2023",Small Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 17, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
"Pleasant stay, rich breakfast, good value for money",,,8.0,December 2023,"December 14, 2023",Standard Twin Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"December 11, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2023,"December 8, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"December 4, 2023",Standard Triple Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 20, 2023",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2023,"November 6, 2023",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"November 2, 2023",Standard Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"November 1, 2023",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2023,"October 30, 2023",Standard Twin Room,3,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2023,"October 15, 2023",Standard Double Room,6,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"October 11, 2023",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2023,"October 10, 2023",Standard Twin Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 28, 2023",Standard Twin Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 14, 2023",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 10, 2023",Standard Double Room,4,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 10, 2023",Standard Double Room,6,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 7, 2023",Standard Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2023,"September 6, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2023,"September 5, 2023",Standard Twin Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2023,"September 1, 2023",Standard Double Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"August 27, 2023",Standard Twin Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2023,"August 26, 2023",Standard Twin Room,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2023,"August 15, 2023",Small Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2023,"August 11, 2023",Standard Double Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2023,"July 21, 2023",Small Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2023,"July 12, 2023",Small Double Room,4,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2023,"July 8, 2023",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2023,"July 6, 2023",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2023,"July 4, 2023",Standard Twin Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2023,"June 7, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
"Great location, great bar on the ground floor. Overall great place to stay",,,8.0,May 2023,"May 28, 2023",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2023,"May 22, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"May 15, 2023",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2023,"May 3, 2023",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"April 15, 2023",Standard Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2023,"April 15, 2023",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2023,"March 28, 2023",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2023,"March 27, 2023",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"March 25, 2023",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2023,"February 16, 2023",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Perfect and relaxe place to be,,,8.0,January 2023,"February 8, 2023",Standard Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2023,"January 20, 2023",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 14, 2023",Small Double Room,2,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2023,"January 2, 2023",Small Double Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2022,"December 29, 2022",Standard Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 10, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2022,"December 10, 2022",Standard Double Room,3,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 5, 2022",Small Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"December 5, 2022",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"November 27, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"November 15, 2022",Standard Twin Room,3,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2022,"November 13, 2022",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2022,"November 7, 2022",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2022,"November 4, 2022",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2022,"October 21, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"October 18, 2022",Standard Double Room,4,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2022,"October 16, 2022",Standard Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2022,"October 16, 2022",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"October 14, 2022",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2022,"October 12, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2022,"October 3, 2022",Standard Twin Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"October 3, 2022",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2022,"September 29, 2022",Small Double Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2022,"September 19, 2022",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2022,"September 17, 2022",Standard Twin Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2022,"September 12, 2022",Standard Double Room,6,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,July 2022,"September 2, 2022",Small Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2022,"August 9, 2022",Standard Twin Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2022,"July 30, 2022",Small Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2022,"July 29, 2022",Standard Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2022,"July 17, 2022",Standard Twin Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2022,"July 15, 2022",Standard Twin Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2022,"July 8, 2022",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2022,"June 19, 2022",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2022,"May 24, 2022",Standard Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2022,"May 8, 2022",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2022,"April 14, 2022",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2022,"March 31, 2022",Standard Twin Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2022,"March 9, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"March 1, 2022",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"February 16, 2022",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"February 13, 2022",Standard Double Room,3,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"February 12, 2022",Standard Double Room,1,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"February 7, 2022",Standard Double Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 19, 2021",Superior Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 25, 2021",Standard Twin Room,2,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2021,"November 24, 2021",Standard Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 18, 2021",Standard Double Room,4,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 17, 2021",Standard Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2021,"November 17, 2021",Small Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 16, 2021",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
"Is close to station, and other tourist attractions",,,8.0,November 2021,"November 12, 2021",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 8, 2021",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 8, 2021",Standard Twin Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2021,"November 4, 2021",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2021,"October 25, 2021",Standard Twin Room,5,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,October 2021,"October 23, 2021",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2021,"October 16, 2021",Standard Double Room,1,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2021,"October 12, 2021",Standard Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2021,"October 5, 2021",Standard Double Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2021,"September 27, 2021",Small Double Room,1,Group,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,September 2021,"September 21, 2021",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2021,"September 10, 2021",Standard Double Room,16,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2021,"August 30, 2021",Standard Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2021,"August 22, 2021",Superior Double Room,2,Couple,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 21, 2024",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2024,"August 19, 2024",Standard Double Room,2,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 17, 2024",Small Double Room,4,Family,7.7,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2024,"August 15, 2024",Standard Twin Room,4,Group,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"August 11, 2024",Family Room,3,Family,7.7,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,August 2024,"August 6, 2024",Standard Triple Room,5,Family,7.7,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"August 6, 2024",Small Double Room,1,Solo traveler,7.7,0,0,0,0,0,0,0,0,0,0
