Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Pleasant,,location,6.0,December 2022,"December 5, 2022",Superior Double or Twin Room,3,Group,8.7,0,0,0,0,0,0,0,0,1,0
Good,No comments,"Good,  overall was perfect.",6.0,November 2022,"November 30, 2022",Standard Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,0,0,0,0
we enjoyed trip to Riga hotel was just ok,"The cost to use Spa area was costly should be included in the room rate 
Also swimming pool water was freezing not 28c and  the thermal pool was not 35c very disappointed
breakfast was freezing only melon was freshly cut all other fruit from tins did not live up to rating I had read before the stay🙁",the location was good and beds were comfortable,7.0,November 2022,"November 28, 2022",Standard Double or Twin Room,3,Family,8.7,1,1,0,1,0,0,0,1,1,0
Great thanks,Small bath towels in the room.,Great spa and great location,7.0,November 2022,"November 22, 2022",Standard Double or Twin Room,3,Couple,8.7,0,1,1,1,0,0,0,0,1,0
Had to move room due to sewage smell,The initial room smelt like sewage and had stains on the towels. Moved to a smaller room and the air con didn't work,The facilities were great and the staff at the spa were amazing,6.0,November 2022,"November 17, 2022",Standard Double or Twin Room,3,Couple,8.7,0,1,1,1,1,0,0,0,0,0
Good bedroom and breakfast,that I had to go to an separate building outside the main building in order to find my bedroom,the breakfast buffet was impressive,7.0,November 2022,"November 15, 2022",Standard Double or Twin Room,2,Solo traveler,8.7,0,1,0,1,0,0,1,0,0,0
choose another hotel,"parking - extra charge
pool - extra charge
breakfast - very crowded,  food menu - normal",location,6.0,October 2022,"November 14, 2022",Standard Double or Twin Room,1,Group,8.7,0,0,0,1,0,0,0,1,1,0
You can find better :/,"The reception lady, made me feel in a lower class by my look - how she behaved and talked with me was unacceptable.
The breakfast one of the worst I ate on a hotels like these, the only thing that was good: pancakes and espresso.
Thermostat resets at night (cold mornings).",Room was nice and clean. Isolation of noise in a room is perfect.,6.0,November 2022,"November 13, 2022",Standard Room with Daily Spa Access,1,Couple,8.7,1,0,0,0,0,0,0,1,0,0
You need to pay to use the pool,"I booked the hotel thinking we could use the pool (I assumed the spa would be extra). The hotel seems to advertise itself on the photos of the pool.  For a family of 3 being asked to pay €15 (or was it €18) each for 90 minutes a time made the hotel expensive.  Needless to say we didn't use the pool,  even though THAT was the reason we chose the hotel.",We loved the location. Close to many of the things we wanted to visit.  The room was comfortable and warm.  The breakfast was nice.,7.0,October 2022,"November 2, 2022",Superior Double or Twin Room,2,Family,8.7,1,0,0,1,0,0,1,0,1,0
"This time is little bit dissapointing,but next time I will stay there again.","Unfortunately this time sauna in spa was so cold ( 19.00 ), too many peoples were attending spa zone at the same time. 
Regarding the cleaning - bedding was done,but towels,cups weren t touched. Also bar was not refilled.Not like I would die without it,but is it not the standards? 
Guys,your hotel is great! Please keep it up!","I m choosing this hotel every time traveling to Riga now. I like the interior,comfy beds,breakfast and spa. 
Location is good,right at the city centre.
Staff are very well trained and always friendly.
Rooms are good. Spa zone not too big,but good also.",7.0,October 2022,"October 23, 2022",Superior Double or Twin Room,2,Solo traveler,8.7,1,1,1,1,1,0,1,0,1,0
"Nice, but...","To advertise that the hotel has a pool and then have to pay extra for it is disappointing. For the spa it's acceptable and standard practice, but we chose the hotel because it has a pool. Also the communication to upsell the spa was crazy, I received close to 10 e-mails.",Breakfast was exceptional. Rooms are nice.,7.0,August 2022,"October 23, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,1,0,0,1,0,0,0
Dont go to that hotel if you have small kid,,"The breakfast was good. The room was clean but had huge problem with ventilation. We couldn’t sleep good at nights. I had the window a little bit open but couldn’t have it too much open because i have a small baby and afraid he will be cold. It is sad because it is nice hotel. Also, the swimming pool costs too much money for 2 persons. Couldnt go every day. We went only 1 time and the woman was there was really mean! She said no is not allowed to go with the baby, there is many people inside and will be noisy. I assured her that the baby will not make noise. Anyway, she seemed very annoyed, she called the reception, no one answered and after she said ok go inside but if he makes noise i have to take you out. We pay, went in, was only 3 people(not crowded as she said) we were swimming, the baby was happy and excited playing with the water and making excitements noises and she came and she said he has to be quiet (in an angry way). We try not to let our baby been happy and excited because it wasn’t allowed. He wasn’t crying, he wasnt yelling, he was just a happy baby! He didnt bother any other guest. It seems in that hotel been happy and excited is not allowed. Dont go to that hotel if you have kids.",3.0,October 2022,"October 22, 2022",Standard Double or Twin Room,4,Family,8.7,1,0,1,0,0,0,1,0,0,0
Good,Parking guard was very unfreindly. even tried to charge me first mre than what the hotel was telling me.,,7.0,October 2022,"October 10, 2022",Standard Double or Twin Room,1,Solo traveler,8.7,0,0,0,1,0,0,0,0,0,0
would return as I enjoyed overall!,sadly the spa had a child running around and jumping in the jacuzzi and playing with the shower in the steam room whilst we and other guests were using it. we paid to go to the spa to relax and this wasn’t relaxing!,"lovely spa, great location for old town, beautiful views of river",7.0,September 2022,"October 4, 2022",Riverside Double or Twin Room,3,Couple,8.7,0,1,1,1,0,0,0,0,1,0
Staff could be better,"Staff was mostly just unwelcoming, hardly answered to anything while greeting etc, and one of them also questioned me when asking to refund something we did not get. However one of them was nice and clearly had a lot of experience, her name was maybe Natalija.

A huge minus to the guy in Lobby bar questioning why my pregnant friend couldn't drink raw egg in her mocktail and being unwilling to refund their mistake.","The hotel was clean, modern and the location was great. Breakfast was good, even though it was hard to find a table.",7.0,October 2022,"October 3, 2022",Standard Double or Twin Room,2,Group,8.7,1,0,0,1,0,1,1,1,1,0
It was a fabulous.,,It was really close to old town Riga.,7.0,September 2022,"September 29, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,0,0,0,0,0,0,0,0,0,0
"good location, breakfast restaurant was overcrowded, tables were left full of dirty plates.",breakfast was a bit of a bun fight. the rooms were a good size but the cleaning was a little less than hygienic.,good location,6.0,September 2022,"September 28, 2022",Riverside Double or Twin Room,5,Couple,8.7,0,1,0,0,0,0,0,1,1,0
"Quite good, but not excellent. Have seen better places to stay in.","The SPA area is really small. It does not worth to stay in this hotel because of SPA. The breakfast was good, but not perfect. There were very little options what to choose for small kids. Talking about the cleanness, there is also an opportunity where to improve. There were places in the bathroom affected by mold. The cot which we asked to add to our room was broken. We stayed for 2 nights and the water refreshment was not filled for the second night.",The room size and location were perfect!,7.0,September 2022,"September 28, 2022",Standard Double or Twin Room,2,Family,8.7,1,1,0,1,0,0,0,1,1,0
Pleasant,"The staff in the Breakfast Buffet were not very friendly.  We had a difficult time getting a reservation, when we did it was very busy, it was also only for 1 hr.","The receptions staff were great.  The rooms are great, clean and comfortable.  The location is one block or so from the old town.  The food in the breakfast buffet was very good.  The spa was good but very difficult to get a reservation.",6.0,September 2022,"September 27, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,1,0,1,1,1,1,1,0
"OK, but late breakfast and no parking.","The room was small, compared to what i ordered. Late breakfast, 07.30 is too late, when you have appointments in town.
No car parking on the location.","Very nice breakfast, and very nice personel in reception. Overall a nice and clean hotel.",5.0,September 2022,"September 23, 2022",Riverside Double or Twin Room,3,Solo traveler,8.7,1,1,0,1,0,0,1,1,0,1
as it’s 4stars hottel I am a bit dissapointed. there are better options in Riga.,breakfast starts 7:30. at 7:25 lots of people were already waiting at closed doors for breakfst. its very too late to start for business travellers. bathrobe is additionally payable that is strange especially for a hotel with spa. no earpicks and cotton pads in room.,"location, breakfst is good. beautiful interior and quite new.",7.0,September 2022,"September 17, 2022",Standard Double or Twin Room,2,Solo traveler,8.7,0,1,0,1,0,0,0,1,1,0
Good,I didint like a small reustaurant in hotel.,I like spa room.,7.0,September 2022,"September 7, 2022",Riverside Room with Daily SPA access,7,Couple,8.7,1,0,1,0,0,0,0,0,0,0
Pleasant,"Hygiene/cleanliness (hair found in bathroom), stains on chair, dust collection.
Staff were not friendly or polite.","The bed and facilities. 
Breakfast, variety and taste. Dining hall was also a well decorated room.
Hotel room was also nicely decorated.",6.0,August 2022,"August 27, 2022",Standard Double or Twin Room,4,Couple,8.7,1,1,1,0,0,1,1,0,0,0
I didn't feel welcomed,The receptionists were quite cold. I didn't feel welcomed,"The Spa, the location",7.0,August 2022,"August 26, 2022",Standard Single Room,2,Solo traveler,8.7,0,0,1,0,0,0,0,0,1,0
Nice hotel. Decent location near the old town. Problems with parking and using the pool.,"The parking situation was not great. I realize that the hotel is on the edge of the old town and parking is scarce. However, during the first night the receptionist insisted we must park in one of the city's distant ""free"" parking lots, despite there being several empty ""pay to park"" spots managed by the hotel right next to the hotel building (they were still empty at 11pm, and a separate receptionist later said she had no idea why I wasn't allowed to park there). During the next night, another receptionist told us that hotel guests should park in a ""pay"" lot just two blocks away (called ""Good Parking"" on ""Kungu iela""), where we could leave the car overnight for 15EUR (instead of the normal 40EUR nightly rate) if we presented a form we were provided. We approached the parking lot and saw a dozen empty spaces. As we pulled up to the gate, the attendant waved us in. However, as I showed him the form provided by the hotel, his attitude changed and he told us to leave since they were ""full"". We explained that the hotel sent us, and that the lot had plenty of spaces. He claimed that they were ""reserved for someone else"", though it seemed pretty clear he didn't want to let us park for the hotel's discounted rate, and would rather see if he could fill the lot at the 40EUR rate. When I called the hotel to ask about their supposed arrangement with that parking lot, they basically told me to try parking somewhere else.

Regarding the pool, they don't allow children after 6pm. We had specifically picked this hotel since they have a pool and our kids wanted to swim after sightseeing during the day. I understand a ""no kids after 8pm/9pm"" policy, but 6pm seems quite early. Since we spent the day sightseeing (as I expect most visitors would), our kids were unable to use the pool in the evening when we returned to the hotel.","The room where we stayed was massive; much bigger than expected. The hotel overall was quite nice, and it was easy enough to get to the heart of the old town.",7.0,August 2022,"August 22, 2022",Superior Double or Twin Room,2,Family,8.7,1,0,0,1,0,0,0,0,0,0
"Good location, room was fine, breakfast buffet was fine, staff could be a little more friendly.",Staff were a little impersonal / unfriendly,Location to Old Riga was good,6.0,August 2022,"August 19, 2022",Riverside Double or Twin Room,2,Couple,8.7,0,0,0,0,0,1,0,0,1,0
Good,To much smoking persons around,,7.0,August 2022,"August 18, 2022",Superior Double or Twin Room,1,Family,8.7,0,0,0,0,0,0,0,0,0,0
Disappointing,Misleading advert. We did not get what was promised via booking.com.,,4.0,August 2022,"August 14, 2022",Superior Double or Twin Room,1,Family,8.7,0,0,0,0,0,0,0,0,0,0
Good,u need to ask them to clean it. without “please clean it up” hanger u wont get it,"great location, good breakfast",7.0,August 2022,"August 12, 2022",Standard Double or Twin Room,3,Couple,8.7,0,1,0,0,0,0,1,0,1,0
could be better,floor of the room,,7.0,August 2022,"August 9, 2022",Standard Double or Twin Room,3,Solo traveler,8.7,0,1,0,0,0,0,0,0,0,0
Pleasant,"The paid access to the swiming pool. 18€ per person per 1,5 hour. Too much expensive for a short time...for a closed/indoor pool.","Excellent location and a great variety of the buffet breakfast. Clean, cosy, confortable, quiet...",7.0,August 2022,"August 7, 2022",Superior Double or Twin Room,5,Family,8.7,1,0,0,0,0,0,1,0,1,0
Good,,Room,7.0,August 2022,"August 7, 2022",Standard Double or Twin Room,1,Couple,8.7,1,0,0,0,0,0,0,0,0,0
Good,Extra charges to use the pool seems excessive,Great location and modern hotel. Nice buffet breakfast,7.0,June 2022,"July 29, 2022",Standard Double or Twin Room,2,Couple,8.7,0,0,0,0,0,0,1,0,1,0
fairly good hotel other then that,the bathroom had mould around the bath and restaurant serving  small dinners for the money,hotel was quite and good choice for breakfast,7.0,July 2022,"July 28, 2022",Standard Double or Twin Room,4,Solo traveler,8.7,0,1,0,0,0,0,1,1,0,0
First time in Riga,Hotel does not have enough parking spaces for everyone. I arrived in Riga at 21:30 and I only made it to my room at 23:00 the city was full there was no parking available near the hotel. On site they were Full. Eventually I got parking 15min away. The staff were extremely nice about it as it obviously was not their fault. We got an upgrade and river view room. Very much appreciated it. Shower could have used a bit more pressure :),"Staff were friendly and the spa was amazing. Everyone spoke English. Easy access to the rooms and hotel located in the city. Room was nice sized with a mini bar and a TV and air conditioning. Big plus in this summer. Comfortable bed and a nice comfortable sofa in the room , nice place to relax. A little disappointed that the 8 flour Panorama was closed :(",7.0,July 2022,"July 24, 2022",Riverside Room with Daily SPA access,2,Couple,8.7,1,1,1,1,1,1,0,0,0,1
Pleasant,the front desk personnel was rude,the young employees at the breakfast were so sweet and friendly,6.0,July 2022,"July 24, 2022",Standard Double or Twin Room,3,Couple,8.7,0,0,0,0,1,0,1,0,0,0
Good,,The staff were very friendly and helpful. Especially the front of house manager Sofia.,7.0,July 2022,"July 21, 2022",Family Room,4,Couple,8.7,0,0,0,0,1,0,0,0,0,0
Nice stay,"Very long queues at the reception. When checking out you need to stay in the main queue as well. 
Staff at the reception seemed busy and stressed",nice breakfast and spa. really good location,7.0,July 2022,"July 17, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,0,0,1,0,0,1,1,0,1,0
good,I did not really get why the spa is not included. When you pay for the hotel in the Netherlands usually everything is included.,The gym was really good,7.0,July 2022,"July 15, 2022",Standard Single Room,9,Solo traveler,8.7,0,0,1,1,0,0,0,0,0,0
It was good.,,"SPA treatment was amazing, for a pity I don't remember the ladies name, but she was amazing. Absolutely recomend to try SPA - specially aroma therapy and golden face mask.
Also alcohol free drinks in bar - very delicious! 
Friendly employees:)",7.0,July 2022,"July 14, 2022",Superior Double or Twin Room,6,Solo traveler,8.7,0,0,1,0,1,0,1,0,0,0
Pleasant,Breakfast,,6.0,July 2022,"July 5, 2022",Superior Double or Twin Room,2,Family,8.7,0,0,0,0,0,0,0,1,0,0
"Very chill staff, good food, not the cleanest",carpet was dirty and funky smell in hotel room,it was at nice location,7.0,June 2022,"June 22, 2022",Standard Double or Twin Room,1,Group,8.7,0,1,0,0,0,0,0,0,1,0
Good,"Location good because close to center and to railway and bus stations, but much traffic and other noises.",,7.0,June 2022,"June 19, 2022",Standard Double or Twin Room,3,Couple,8.7,0,0,0,1,0,0,0,0,0,1
Pleasant,"In first room loud noise from ventilation, after changing room it was good, unfortunately forgot some stuff in old room and shortly after change never got it back, seems that room mate thrown it away. Quite bad as those medicine was expensive","Nice location, service in general good",6.0,May 2022,"June 14, 2022",Riverside Double or Twin Room,6,Solo traveler,8.7,0,1,0,1,1,0,0,0,1,0
expected more i guess,"no proper ventilation on bathroom/toiletroom where i was in. no proper drainage on the shower area, water overflows and made it to the carpet. 
weak toilet flush.","perfect location, in the centre but not much of noise from the bars/clubs. safe even at midnight. easy access towards the city and away from the city. buffet breakfast is standard. facilities were under maintenance during my visit. the room, bed and bathroom is spacious.",7.0,June 2022,"June 14, 2022",Superior Double or Twin Room,3,Group,8.7,1,1,1,0,0,0,1,0,1,0
Great location & modern but broken aircon and avoid restaurant,"The air con was not working, we were told the maintenance would come to check on it but they didn’t, the room was 25 degrees all night and was uncomfortable to sleep. 
We are at the on site restaurant for ease and my chicken was a very strange texture (as if it was cooked frozen) i complained and was still charged full price even though i didn’t touch my meal because of this.","The location was great, great value for money and modern facilities",7.0,June 2022,"June 12, 2022",Standard Double or Twin Room,1,Group,8.7,0,1,1,0,0,0,0,1,1,0
"Great location, good breakfast, slow check in.","(First) room swealteringly hot and no way I could sleep in 27’ heat! - Was moved to a different wing which was fine. I suspect this is a greater issue as others have put this in their reviews!

even with their ‘online check in’ it took ages for the reception staff to book everyone in - staff were clearly trying to look busy on the computer, so I assume a slow system, rather than slow staff!","Good position, bus stops right next to hotel and a two minute walk to all old city sites. breakfast with good choice.",6.0,June 2022,"June 7, 2022",Standard Single Room,1,Solo traveler,8.7,0,1,0,0,0,1,1,0,0,1
comfortable stay!,would have liked a tv in the room,"location , cleanliness, self service checkin",7.0,June 2022,"June 5, 2022",Standard Double or Twin Room,2,Group,8.7,1,1,0,0,1,0,0,0,1,0
Bad,unjust billing on minibar and not clarifying (as promised),good location,1.0,June 2022,"June 5, 2022",Family Room,3,Family,8.7,0,0,0,0,0,0,0,0,1,0
Great view and nice SPA,Breakfast could be better (quality),Great view on the river of Daugava and nice SPA for a reasonable price (included in the room rate),7.0,April 2022,"May 31, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,1,0,1,0,0,0,0,1,1,0
Good,Spa was an additional cost,Breakfast was great,7.0,May 2022,"May 28, 2022",Standard Double or Twin Room,1,Couple,8.7,0,0,0,1,0,0,1,0,0,0
Pleasant,"Bad coffee, cold breakfast, a lots of noise in the room from the hallway.","Comfortable bed, good location, friendly staff.",6.0,May 2022,"May 3, 2022",Standard Double or Twin Room,1,Family,8.7,1,1,0,1,1,0,0,1,1,0
Good,"Overcrowded breakfast, poore selection of fruit...",Hotel Spa,7.0,May 2022,"May 1, 2022",Riverside Room with Daily SPA access,3,Group,8.7,0,0,1,1,0,0,0,1,0,0
Fair,the bed. Look's like some plastic was used under linien,Room was exceptional,5.0,April 2022,"April 28, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,1,1,0,0,0,0,0,0,0,0
"Pleasant staff, good food except for bread but the room conditions may be improved and the bath need","The bathroom had a dangerous too high step entry with the risk of falling especially for elderly.
The bed was not comfortable.
There were no drawers in the table.",The staff,7.0,April 2022,"April 21, 2022",Standard Double or Twin Room,8,Group,8.7,0,1,0,0,1,0,0,0,0,0
would not return,Charge 18€ for a swim; hotel cafe closed at lunchtime; no mainstream English TV news channels; no in room coffee except for powdered milk mix.,"location, staff friendliness",3.0,April 2022,"April 5, 2022",Standard Double or Twin Room,2,Solo traveler,8.7,0,1,0,0,1,0,0,1,1,0
Good,"The SPA was totally packed and it was small, it should be included in the room rate for sure, no need to pay extra, not worth it. 

Breakfast very average, terrible coffee from the machines, scrambled eggs were not really eggs but some kind of mixture. Not recommended","Nice and clean room, good location",7.0,April 2022,"April 3, 2022",Standard Room with Daily Spa Access,3,Couple,8.7,1,1,0,1,0,0,0,1,1,0
in total stay was not bad,"staff was not helpful. rooms dark, cold in room",good location. clean rooms,7.0,March 2022,"April 1, 2022",Standard Room with Daily Spa Access,1,Group,8.7,1,1,0,0,0,1,0,0,1,0
on the scale of 10 I would give 7,Internet,location,2.0,March 2022,"March 30, 2022",Riverside Double or Twin Room,2,Solo traveler,8.7,0,0,0,0,0,0,0,0,1,0
great location and enjoyable experience overall,"breakfast had plenty of options just not a great quality of food, I.e. tinned fruits, low quality yoghurts etc but the pancake and waffle station was great.",staff were friendly and location was brilliant. Clean and quiet room.,7.0,March 2022,"March 29, 2022",Standard Double or Twin Room,5,Couple,8.7,1,0,0,0,1,0,0,1,1,0
Nice,"The towels, especially the the way they smells","Location, ambiance",7.0,March 2022,"March 26, 2022",Standard Double or Twin Room,1,Couple,8.7,0,0,0,1,0,0,0,0,1,0
8/10 if not for spa. 3/10 with the spa experience,"the spa. full of kids, not allowed with beverages, or serwing, and way too expensive for only a small ""pool"" and some steam rooms.. no massage included, even tho we payed over 100euros extra for spa..",room,5.0,March 2022,"March 10, 2022",Riverside Room with Daily SPA access,3,Family,8.7,1,1,0,1,0,0,0,1,0,0
"I didnt like the bed, couldnt sleep thats why I say almost okey","There was to options when I was making reservation, two single beds or one double bed and when we arrived there were to single beds that were put together 🤦🏼‍♂️ Was very uncomfortable, hole between both mattresses and they keep slipping away from each other",SPA is great and breakfest too,6.0,February 2022,"March 3, 2022",Standard Double or Twin Room,1,Couple,8.7,0,1,1,0,0,0,0,0,0,0
i wouldn’t return but I enjoyed it as it was just for 2nights,"the room has not been cleaned, they just gave us new towels 
the SPA has 1 jacuzzi, 1 quite cold pool, a very cold pool and 3 sauna. I expected the space to be way bigger looking at the number of the rooms. There is also a gym, well equipped. the new building is not charming at all, 2 floors and the view is nothing, either the other part of the hotel or the ruined buildings behind. Riverside hotel, by the name I expected a riverside view.
breakfast not so good as there was not much choice and if you like a sweet one, it’s basically impossible to eat well.","rooms are very calm, relaxing and with a very nice bathroom. 
it’s basically in the historical center and in front of the river so one can easily visit both parts of the city.
the staff at the reception was very kind and welcoming.",7.0,February 2022,"February 28, 2022",Standard Room with Daily Spa Access,2,Group,8.7,1,1,0,1,1,1,0,1,1,1
nice hotel in the city centre,staff at the reception not welcoming and unable to sort any issue,"good location, nice rooms",7.0,December 2021,"February 24, 2022",Standard Double or Twin Room,3,Couple,8.7,1,0,0,0,0,1,0,0,1,0
I was expecting better.,"Small lobby (very crowded).
Long waiting time at reception.
No enforcing of Covid regulations. People not wearing masks, even staff (cleaning lady was cleaning the rooms without a mask on).",Good location. Nice room.,5.0,February 2022,"February 17, 2022",Standard Double or Twin Room,2,Couple,8.7,1,1,0,1,0,1,0,0,1,0
Good,"The towels in the room are horrible. Cheap and nasty more like you'd find in a cheap B & B not a 4 star hotel.
Cost to enter the spa  - €18 per person with a time limit!!!! Again not expected in a hotel like this, it should be free. And this isn't clear when you book so make sure you check you have access if you want it.
This was an anniversary trip, i asked for a room upgrade (never had anything before) but my request fell.on deaf ears, no upgrade, no free bottle of wine, no full river view. A small point but to ignore it completely is unusual.","Great location, great staff, spotlessly clean rooms, fantastic breakfast (especially the complimentary sparkling wine), underfloor heating.",7.0,February 2022,"February 16, 2022",Superior Double or Twin Room,3,Family,8.7,1,1,1,1,1,0,1,0,1,1
bad,breakfast was poor quality. the mattress topper kept falling off during sleep,was okay.,4.0,February 2022,"February 16, 2022",Standard Double or Twin Room,3,Couple,8.7,0,0,0,0,0,0,0,1,0,0
Good,"Having to shower in a bath tub, no rack to hang towels, drunken Russians partying all night (which is more rule than exception in any Baltic country), insufficient ventilation.","Good breakfast, friendly staff, good bed.",7.0,February 2022,"February 11, 2022",Riverside Room with Daily SPA access,2,Couple,8.7,1,1,0,1,1,0,1,0,0,0
Room too hot,"It was very hot. I could hardly sleep because of the heat. Even opening the window with -10°C did not do much to cool the room down. Maybe there was some floor heating, but that was frustrating. The same for my colleague in the next room who also didn't sleep much.",The room was clean and comfortable.,4.0,January 2022,"January 27, 2022",Standard Single Room,1,Solo traveler,8.7,1,1,0,0,0,0,0,0,0,0
Nice Hotel  for a short break .,"Guests should not pay for the spa, it is a  hotel facility, It is the first time I experienced having to pay extra  for using the spa","The restaurant was excellent but should close later in the night.  Gym equipment is perfect,",6.0,January 2022,"January 18, 2022",Standard Single Room,3,Solo traveler,8.7,0,0,1,1,0,0,1,0,0,0
"Overall, good value for money, if you look for more - add some EUR and keep looking around the town",The piles were not particularly clean in the bathroom. SPA robes (in the spa hotel) were available only at the request.,"The hotel location is perfect, the old town is at your feet. SPA was easy to reach with an elevator and the breakfast was lovely with a lot of options to choose",7.0,December 2021,"January 6, 2022",Riverside Room with Daily SPA access,1,Couple,8.7,0,1,1,1,0,0,1,0,1,0
Place is great but my experience not quite so.,"Although we had a Deluxe room, my experience wasn't really worth of that name. One night we came back with pretty damp clothes because it has been snowing and the radiators were not working at all. Regardless our need to dry our clothes and shoes, we couldn't get the heating no matter how far we turned the knob. Called the reception and they told me to wait 20 mins for the technician which showed up after TWO HOURS, fiddled with the radiators, and leaving the room with no explanation, not even saying bye. Ok, he might have not spoken english but politeness should be worldwide, nobody has come back to us with any report of what he found, we had to go (AGAIN) ad the reception to ask about what and if he found anything wrong. After all that, nobody gave us a straight answer.
Another unforgivable episode happened during breakfast: we started to bring drinks (you need to do that in trips as it's self service) to our table, so water, juice, coffee, cutlery before go and get the food. While we were just doing that (so there were FULL AND CLEAN glassed and mugs in our table), one waitress clear our table as if we were all done there. Incredible.
Nice stay, but BAD rating from be because of the lack of professionalism and in some case the total absence of it. I'd still like to think that I have been particularly unlucky and that this is not story of everyday.","Perfect location, just 2 mins walking from the town center and the airport bus's stop (22). The hotel offer a fairly luxurious experience, especially if you manage to book one of the deluxe room overlooking the river. I read few complaints about the noise from the main road but to be honest it wasn't that bad. Equally I wouldn't book any room lower than the 4th floor, just to be on the safe side and have the best view of the river and the bridge. For the above room I wouldn't not spend anything more than £50/night, it's a nice place but is not worth anything more than that IMO. Top breakfast and SPA facilities, absolutely recommended.",4.0,December 2021,"January 5, 2022",Riverside Deluxe Room,3,Group,8.7,1,1,1,0,0,1,1,1,1,0
Rules which dose not make sense! Ridiculous,"1. to make check in you need to stay outside, at the same time on breakfast they do not care how many people are in the place where breakfast took place. 
2. If you need bottle opener for the wine you need pay barman to come to your room and open it. There is another option, you can take bottles and go to barman by your self through all hotel and ask to do it. How cheap hotel managers should be, if they cannot provide bottle opener for the wine for each room? And again, check in you need to wait outside, but it is okay if you will go through all hotel to open bottle. Ridicules",the hotel is in great location and on its own hotel is new and  fresh,3.0,December 2021,"January 1, 2022",Riverside Superior Double Room,1,Couple,8.7,0,1,0,0,0,0,0,1,1,0
Good,"very small  and dark room with backyard/ parking view, only one elevator in the building, very few available hours at spa, entrance to the room  ( 5 floor) from main lobby through spa area at -1 floor","comfortable bed, breakfest,  a well-fitted room",7.0,December 2021,"December 29, 2021",Standard Double or Twin Room,2,Couple,8.7,1,1,0,1,0,0,0,0,0,1
Good,"No complimentary water in the room.
The hotel was full, couldn't find a free table at the breakfast.",Riverside's look is beautiful!,7.0,December 2021,"December 27, 2021",Riverside Double or Twin Room,1,Couple,8.7,0,1,0,0,0,0,0,1,0,0
Good,"Bad bed, very uncomfortable and at nights the room gets too hot",Location,7.1,December 2021,"December 25, 2021",Standard Double or Twin Room,4,Couple,8.7,0,1,0,0,0,0,0,0,1,0
Fair,"In normal world spa entrance will cost  x-amount per day, in this hotel you will charged every time you'll enter to the spa. Very unplesant suprise.",,5.0,December 2021,"December 10, 2021",Riverside Superior Double Room,2,Couple,8.7,0,0,0,1,0,0,0,0,0,0
Good,city view in our case was basically just a vie on the wall of the neighbourghing building.,location was great,7.0,December 2021,"December 10, 2021",Family Room,1,Group,8.7,0,0,0,1,0,0,0,0,1,1
Pleasant,no Wellness offer 😔,noisy deluxe room…Main street view,6.0,October 2021,"November 27, 2021",Riverside Deluxe Room,1,Solo traveler,8.7,1,0,0,0,0,0,0,0,1,0
Good,"breakfast was too crowded, spa was not impressing me, it was ok, but expected more.","quiet, clean, polite people",7.0,September 2021,"November 25, 2021",Riverside Room with Daily SPA access,2,Couple,8.7,1,0,0,1,0,0,0,1,0,0
Excellent location but check facilities as Riga in lockdown.,They could have told us that the spa was not open due to lockdown. All dinning options were closed and we could only order room service which was again due to lockdown so not hotel’s fault. Shower was really low pressure and hair dryer was terrible.,We upgraded to to river view which was beautiful. The breakfast choice was excellent. Location was great right by the old town and bus stop for the airport.,7.0,October 2021,"November 5, 2021",Standard Double or Twin Room,2,Couple,8.7,0,1,0,1,0,1,1,1,1,0
Mixed package,"The breakfast on the first day (a Sunday) was a shocking experience. Despite all the strict Latvian Covid rules the place was utterly packed, there was no table to be found. People were literally pushing each other to get to a seat. It was self-service, and people were cuing up, 10 cms from each other, to get to the food, which they then took any which way they could. I did not even attempt to get to the pancake counter, as the waiting time was 10-15 minutes there and you couldn't get through the crowd.
Next morning it was calm, and suddenly they had personnel serving food from behind the counter in the most hygienic possible way. The contrast was unexplainable.
I know one should read the small print at the bottom of the page, but I only found a reference (""surcharge"") that the swimming pool was to be used with a surcharge, with extensive searching after the fact that I was asked € 26 + € 5 (this latter for the bathrobe) for a 90-minute use. It included all the spa elements, but as I really only wanted a good swim, those did not interest me. I chose this hotel because it did have a swimming pool, but even the very kind man at the counter advised me against paying such an insane amount if I only wanted to swim a few laps in it.
I read it that the spa was for a fee, but I had never encountered a hotel that asked for money for the use of the swimming pool from its own desk.","I had a wonderful room with a view of the river and the National Library. The bed was comfortable, the room spacious with a good desk and a nice little table in front of the window. I enjoyed having my own kettle in the room.
The breakfast choice was excellent, also for vegetarians.
The hotel is very near to the centre and the market, so it is a good starting point for discovering the city.",7.0,September 2021,"October 25, 2021",Riverside Double or Twin Room,4,Solo traveler,8.7,1,0,1,1,0,1,1,1,1,0
