Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
very happy with this place,nothing,room,10.0,November 2022,"November 29, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
"beautiful clean suite, well planned layout",no bathtub,the room was clean and had some of the amenities that I needed for an overnight trip with my husband who needed to be at Princess Margaret early today. The suite was lovely and offered what we needed to sleep. sadly far too expensive for as lovely as it is.,7.0,November 2022,"November 29, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Wonderful,,very clean and very comfortable.,9.0,May 2022,"May 6, 2022",Tower Deluxe Suite,5,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,,I like the bed，it was so soften.,8.0,February 2022,"February 28, 2022",Historic Superior Suite - Interior View,3,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
so so,I don’t like because when I check in the receptionist girl she says it’s need to hold 250$ deposit and the time I checking out I will receive back !!! wrong I don’t receive anything yet back !!!!,it’s was clean,10.0,March 2023,"March 4, 2023",Historic Studio Suite - Interior View,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
lady gaga concert weekend,,all interiors or public to inner rooms were immaculately cleaned! the concierge upgraded my room from a deluxe tower suite to a premium one tower suite! thank you sir! security was well done along with efficiency during check out and check in times. luggage holds is a plus with secure rooms. inner stove/microwave/ dishwasher  is a plus for long stays,10.0,August 2022,"August 11, 2022",Tower Deluxe Suite,2,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very happy,Nothing,Cleanliness,10.0,June 2024,"July 3, 2024",Historic ONE Suite,1,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,There was even a washing machine in our room. The tower suite is a great set up for a family.,10.0,December 2022,"December 18, 2022",Tower ONE Suite,1,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
"Great location, high floor great staff but by no means, a bargain.  It cost more than it should have","Now that I've gotten all my bills, it cost about $465 a night.  It wasn't that fancy for that kind of money.","I believe that this room was also an efficiency apartment or condo at one time.  Size was more than fine and it had a washer/dryer and a galley kitchen.  Most amazingly, it had a window that opened so fresh air could come in.",8.0,August 2022,"August 14, 2022",Tower Deluxe Suite,5,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,"Expensive 
No direct lighting, which makes it difficult when rummaging through bags, trying to pack etc.
Lighting could be better, but that's a problem we've in every hotel we've stayed in through Canada.",The bed was the most comfortable we had during our 5 week holiday across the whole of Canada,8.0,August 2023,"September 2, 2023",Historic Studio Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
comfortable,in downtown,the room was very good,10.0,May 2022,"June 14, 2022",Historic Superior Suite - Interior View,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,cleanliness of the room,10.0,January 2022,"January 29, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,clean,10.0,March 2022,"March 10, 2022",Historic Studio Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,Nothing,Lovely room,10.0,August 2024,"August 11, 2024",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
I doubt I will go back to Toronto. The traffic was abyssal!,The price was on the high side plus an additional $50 to park your car. Access to the hotel was also very confusing because you enter it from the back and all the street in old Toronto are one way or no turns. It to us a very frustrating 30 minutes just to find a way in once we actually found the hotel.,The room was very comfortable.,7.0,August 2022,"August 16, 2022",Historic Double Suite,1,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Excellent,liked all,big rooms,8.0,January 2023,"March 28, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Comfortable and elegant.,,I asked for an upper level room and got it.  Very impressed with the suite.,10.0,March 2022,"April 26, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Over all good stay.,dryer did not work,size of the room and appliances,9.0,March 2023,"March 28, 2023",Historic Double Suite,1,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Bad,,"I happen to have misplaced my passport. I am certain to have arrived in the room with it and shocked to not have it on me.
I did not get it out of my suitcase during the stay and only checked at the airport that i don’t have it on me when i was checking in to board my flight back",1.0,February 2023,"February 15, 2023",Historic Superior Suite,2,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Lovely place,"The fact that the bar was open to 1am but because it was slow they called last orders at 12. 
Really?",The room suites where lovely,8.0,September 2023,"September 7, 2023",Tower Premium Suite,2,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Good,Entrance,Bed is very comfortable,7.0,September 2021,"September 6, 2021",Historic Superior Suite - Interior View,3,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Nice getaway spot,,"Visually appealing room- old school meets modern. Everything was nice unfortunately due to a lockdown many amazing features available at the hotel, wasn't accessible this time around.",7.0,January 2022,"January 31, 2022",Historic Double Suite,2,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Fun but expected more,Sauna was broken and hot tub was cold,Amazing room,7.0,February 2024,"February 17, 2024",Tower Premium Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Wonderful,,Great room - quiet - clean,9.0,September 2023,"September 8, 2023",Historic Superior Suite,3,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Fair,,"Furniture in the room old. Carpet a bit unkept, worn in and dirty. Appliances in the kitchenett old and look used and unkept.",5.0,February 2023,"February 15, 2023",Tower Deluxe Suite,6,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Noisy lobby,,Bed and pillow was  OK,5.0,April 2022,"April 16, 2022",Historic Superior Suite,2,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,Nothing,Room was gorgeous,10.0,May 2022,"May 17, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Will stay again,,Everything you would need in a room and more,10.0,April 2022,"April 28, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,NOTHING !!,The bed was too cozy. The best bed condition I have experienced in my life. It was too sad that I only booked for 1 day. I will visit there again if I travel Toronto next time.,10.0,June 2024,"June 30, 2024",Tower Premium Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Bed are so comfy!,,Loved the bed and linens!,8.0,August 2021,"August 25, 2021",Tower Deluxe Suite,2,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Great stay,Needs ice machines on each floor.  We had to travel 2 floors up to find some.,"Clean, comfortable and right downtown.  Matthew the bellman is the sweetest man.  We would definitely return.",9.0,August 2022,"August 15, 2022",Historic Superior Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,loved the amenities in the room!!!,10.0,June 2022,"June 13, 2022",Tower ONE Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,,"Close to Toronto downtown
Clean",8.0,July 2024,"July 23, 2024",Tower Deluxe Suite,1,Group,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,TV was not working,nice room,8.0,January 2022,"February 28, 2022",Historic Superior Suite - Interior View,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,Checking out -they didn’t let us stay 2-3 hours for late check out they wanted more money (even though we stayed there for four days ),Very clean,10.0,July 2023,"July 9, 2023",Tower Premium Suite,3,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Wonderful,very noisy while I was trying to sleep,very clean and reception was very nice,9.0,May 2022,"May 26, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
I love One King West and try to stay with you whenever I am in town. A home away from home!,,"A shout out to Sabir, the technician who helped me with a temporary glitch in the laundry machine/dryer in my room. He was a life saver!",8.0,December 2023,"January 8, 2024",Tower Deluxe Suite,2,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
My second time at this hotel and will make it my go to place whenever visiting Toronto,Nothing,Very clean,10.0,July 2023,"July 14, 2023",Historic Studio Suite - Interior View,7,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
I will not book or recommend.,See above,"I arrived and learned I was booked in the “old tower”. I checked in and the garbages in the room were still full from the previous guest.  The TV didn’t work. The bathroom was atrocious.  The air conditioning was on and the heat would not come on (eventually I was able to shut down the system).  I am 5”10 and my feet hung off the bed. They have a system whereby guests text for support. I texted several times.  It took over an hour for a response, which was we will send someone up.  No one came. I paid close to $300 for the room. I travel for business often and will not be booking here again.",1.0,December 2021,"December 11, 2021",Historic Double Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
over priced and got no sleep,loud neighbor slamming door all night and talking loudly in hallway,nice room,3.0,October 2022,"October 3, 2022",Tower Premium Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Good,The early check out time and the extra fee to check out late. it was never like that and other places don't charge that,The room was comfortable.,7.0,September 2022,"September 7, 2022",Historic Superior Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Peaceful and simple.,There was a slightly damaged wall outlet.,Very well air conditioned.,8.0,August 2022,"September 13, 2022",Historic Studio Suite - Interior View,2,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Great stay will come again.,,"clean
comfortable 
efficient",10.0,April 2022,"April 10, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
1 king west is the best,,everything was perfect. Jennie was amazing during check-in and provided me a free room upgrade at no additional cost.,10.0,May 2022,"May 29, 2022",Historic Superior Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Both the new and historic parts of the hotel are great and staff are fabulous.,Long walk to the ice machine,"Beautiful rooms, really like the suite setup.",9.0,February 2022,"April 8, 2022",Historic Double Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,Expensive,Nice room,10.0,July 2023,"July 9, 2023",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,It wasn't far from the venue I was attending. It was clean (except for the dirty dishes in the dishwasher).,10.0,November 2021,"November 18, 2021",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
"warm hotel , great staff and excellent rooms",ice machine should be on each floor,the rooms,9.0,August 2022,"September 1, 2022",Tower Deluxe Suite,1,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Welcome or not???,Lack of understanding of our special relationship,Room was fine,7.0,May 2023,"June 12, 2023",Historic Studio Suite - Interior View,2,Group,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,Covid protocols were very good. Venue was clean and tidy.,10.0,December 2021,"January 1, 2022",Historic Superior Suite,5,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Good,The halls had some clutter and could definitely use a vacuum.,The bed and mattress was incrediblely comfortable. The atmosphere was very cool and hip.,7.0,September 2022,"September 2, 2022",Historic Superior Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Our stay exceeded expectations,It would have been nice to have an ice machine on our floor instead of climbing 3 floors.,THe room was really well appointed for our stay.  The beds were super comfy!,9.0,July 2024,"July 25, 2024",Historic Double Suite,1,Group,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Wonderful,,I was upgraded to a bigger room that was emptier. Its nice to do that to guests if the hotel is empty,9.0,June 2022,"July 3, 2022",Historic Superior Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
"Always friendly, always ready, always spotless.",,clean and efficient,10.0,July 2022,"July 4, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Great location and diligent staff,,"I booked 1 night, then another night after 2 days. My plans then changed and I needed 2 straight nights after arrival and not the second booking. They told me they couldn't change it themselves and it had to be through booking.com so I requested it and they accepted in less than one hour saving me from the hassle of changing rooms, checking out or finding a new hotel. Thanks for that guys",8.0,January 2023,"January 27, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Wonderful,,Very comfy bed,9.0,June 2022,"June 29, 2022",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,it was in perfect walking distance from the Scotiabank arena which was the main reason for our stay as we had a concert that night. it was clean and very professional,10.0,March 2022,"March 16, 2022",Historic Superior Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
excellent stay,,Very comfortable beds.,10.0,June 2022,"June 27, 2022",Historic Studio Suite - Interior View,2,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Exceptional,,the rooms were very clean. the bed was comfy!,10.0,December 2021,"December 10, 2021",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Good,Deposit held to long,Kitchen in room,7.0,December 2021,"December 13, 2021",Historic Superior Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
it was in the best location for the places I was visiting and an easy walk everywhere,,it was architecturally stunning and the room was wonderful,10.0,August 2022,"September 3, 2022",Tower Deluxe Suite,6,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Great,Wait for lifts,Cleanliness,10.0,July 2024,"July 26, 2024",Tower Premium Suite,3,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very comfortable,Nothing,Room I enjoyed the tower deluxe suite,9.0,June 2023,"June 27, 2023",Tower Deluxe Suite,2,Solo traveler,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,,The room size was good,8.0,January 2023,"January 10, 2023",Historic Superior Suite,2,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
It was a nice place to stay in,Did not have any issues,The room was nice,9.0,April 2023,"May 29, 2023",Tower Deluxe Suite,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
Very Good,,"close to everything. 
I can always rely on a clean room.",8.0,May 2023,"June 22, 2023",Tower Deluxe Suite,3,Family,8.5,1,0,0,0,0,0,0,0,0,0,0.00019399200449997557
would stay here again for sure.,parking filled up quickly and had to park on street.,"liked the vibe and lobby of the building.
check in was simple and staff was very accommodating and friendly.
lobby was vibrant.",7.0,February 2022,"March 22, 2022",Tower Deluxe Suite,1,Couple,8.5,0,0,1,1,1,0,0,0,0,0,0.00019358824077079446
Enjoyable and worth every cent,The availability of the lifts/elevators during busy periods.,"The staff, the decor and the space.",9.0,June 2022,"June 23, 2022",Tower Deluxe Suite,3,Group,8.5,0,0,1,1,1,0,0,0,0,0,0.00019358824077079446
Good hotel,"Breakfast experience is a little bit complicated ( you have to order outside of hotel and then wait in hotel lobby restaurant). 
I don't like my morning coffee during breakfast in hotel from Paper cap!!!! It was not for take away, way not normal cap? Small things but....important for me. :)",Great room in nice hotel,10.0,July 2024,"July 26, 2024",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,1,0,0,0,1,0,0,0.00019346039253127786
Lovely room above a depressing ground floor space,The lobby was darkly-designed and the front desk folks weren’t very hospitable. Not many good breakfast places in the immediate vicinity of the hotel.,"Clean, comfy, small suite; it has a small kitchen, washer, dryer, shower, and tub.",8.0,November 2022,"December 4, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,1,0,0,0,1,0,0,0.00019346039253127783
Wonderful,"Breakfast and parking g was not included 
Parking expensive","heart of downtown
close to all amenities 
room came with a shower, bathtub and kitchenette",9.0,December 2021,"December 31, 2021",Tower Deluxe Suite,1,Couple,8.5,1,0,0,1,0,0,0,1,0,0,0.00019346039253127783
It was an ok stay,My truck was too large for valet so I had to park in a third party parking lot. This is not normally a big deal but it was quite difficult to navigate to and from the parking garage plus it was almost $60 to park over night. My wife and I love to sit down for breakfast but the only place attached to the hotel was a tiny little quick stop that didn’t offer anything bigger than a bagel.,Nice big room that was clean and kept well,6.0,January 2024,"January 31, 2024",Historic Superior Suite - Interior View,1,Couple,8.5,1,0,0,1,0,0,0,1,0,0,0.00019346039253127783
Do not stay here!  Awful!,"If you want to be in the service industry then learn to be service oriented.  I will never recommend this place, it is despicable!","This was the worst experience, I travel on business all around the world and this was the most horrible mortifying experience I’ve ever had.  Despicable experience!  As a woman of color, I was talked to and treated in a demeaning way.  From check in to spending 7 nights at the hotel to check out, the experience got worse!  When we complained, I was told by management that their staff was right and I was a liar.",1.0,July 2023,"July 30, 2023",Tower Deluxe Suite,7,Couple,8.5,0,1,0,0,1,1,0,0,0,0,0.00019041408999114143
amazing and peaceful,the elevators are busy as they are shared with residence. but also the weekend we stayed. there was maintence in one of the elevators,we loved the atmosphere in lobby with the restaurant/bar. and as well as friendly of staff,10.0,December 2021,"December 15, 2021",Tower Deluxe Suite,1,Couple,8.5,0,0,1,1,1,0,1,0,0,0,0.00018891149805076794
Very Good,"It was a bit frustrating to figure out where our room was initially as we were told it was on the 4th floor but we actually had to press floor 45 and was not advised of that. A bit more communication from staff about where to go,  facilities, etc would have been appreciated.",I liked the atmosphere of the hotel. We arrived in the evening and the lobby bar looked like a nice to place to hangout and grab a drink. I will definitely go back to experience that.,8.0,September 2021,"October 1, 2021",Historic Studio Suite - Interior View,1,Couple,8.5,0,1,1,1,0,1,1,0,0,0,0.00018872818673210817
"great location, good security",curtains a bit small allowing sun in too early in am. food expensive but was tasty.  i stay here because of location and good security,location amenities has a small dishwasher and mini fridge. good security,9.0,April 2022,"April 9, 2022",Tower Deluxe Suite,1,Solo traveler,8.5,0,0,0,0,0,0,0,1,1,1,0.0001885114685758612
"good stay, but value for money could be better","breakfast location is too small/busy. 

more gluten free options",good location.,7.0,August 2023,"August 28, 2023",Historic Double Suite,1,Family,8.5,0,0,0,0,0,0,0,1,1,1,0.00018851146857586118
we will definitely stay here again,being able to sit in bar and enjoy with friends,the room was great and the lobby restaurant was amazing,9.0,December 2021,"December 28, 2021",Historic Double Suite,1,Family,8.5,1,0,1,0,0,0,1,0,0,0,0.00018772582466621725
Relaxing downtown stay for my family,Price seems a bit high.,"Excellent meals at lobby restaurant! Very modern, clean and well appointed remodeled Historical Suite.",10.0,September 2023,"September 30, 2023",Historic ONE Suite,1,Family,8.5,1,0,1,0,0,0,1,0,0,0,0.00018772582466621725
Exceptional,,"The Bar, restaurant & cafe. Also the size of suite",10.0,February 2023,"February 8, 2023",Tower Deluxe Suite,4,Couple,8.5,1,0,1,0,0,0,1,0,0,0,0.00018772582466621725
perfect before Christmas family get away.  shop eat and see a show,I liked everything,it’s clean.  smells fantastic.   beautiful old building with clean new rooms.   having the kitchen is such a bonus. close to everything.  we walked to dinner.   walked to see the nutcracker.   walked to eatons centre. and nathan Philip square.,10.0,December 2021,"December 18, 2021",Historic Double Suite,1,Family,8.5,1,0,1,0,0,0,1,0,0,0,0.00018772582466621725
Great location for Massey Hall concert,"1. No on-site restaurant for a relaxing full breakfast. The Daily Ritual wasn't what I expected. We ended up going to the Sunset Grill for breakfast.
2. The towels and blankets were well past their prime and should be replaced.","Great !ocation for our purposes (concert at Massey Hall), friendly staff, interesting building (old part).",7.0,April 2023,"April 24, 2023",Tower ONE Suite,2,Couple,8.5,0,0,1,1,1,0,0,1,0,0,0.00018731997809166604
Really good spot,Tho cause of covid there wasn’t any room service so our room was a bit dirty towards the end of the stay. And also everything was pretty clean but the kitchen supply and the tub could be cleaner.,The building was well designed and luxurious. And it was super close to everything.,7.0,October 2021,"October 12, 2021",Historic Double Suite,3,Family,8.5,0,1,1,1,0,1,0,1,0,0,0.0001873046422481038
great stay,no breakfast included,"large bed rooms, lot’s of space and well located. we could get rooms next to each other.",9.0,February 2023,"March 5, 2023",Historic Superior Suite,2,Family,8.5,1,0,1,0,0,0,0,1,0,0,0.00018588817176463788
Very Good,lack of amenities- no breakfast option. no restaurants,spacious rooms. clean and comfy,8.0,March 2023,"April 18, 2023",Historic Superior Suite,7,Couple,8.5,1,0,1,0,0,0,0,1,0,0,0.00018588817176463788
good value for money,they served no breakfast,it was clean and spacious,8.0,August 2022,"August 22, 2022",Tower Deluxe Suite,2,Couple,8.5,1,0,1,0,0,0,0,1,0,0,0.00018588817176463788
"Overall the stay was absolutely great, minus the few bumps.","The location was a bit of an inconvenience, but to no fault of theirs. My biggest challenge was getting there and their garage be full. They had a solution to that problem but the expense was soley on you. If I am staying at your hotel and you run out of parking , I dont think cost should be on me to park elsewhere.","I was thrilled with the room and the size of it. The bathroom was clean, fully stocked. We were on the 26th floor, water pressure was great.",9.0,September 2021,"September 19, 2021",Historic Superior Suite,1,Family,8.5,1,0,0,1,0,0,0,0,0,1,0.00018550261290816653
"Great for couples, heart of the city","Sound carries, I could hear people opening and closing their doors all night. The elevators were quite slow. The views are not good unless you upgrade. There is no swimming pool.","The in suite kitchen was great! Microwave, stove, cutlery, even a dishwasher.  Beds were super comfortable.",7.0,August 2021,"August 30, 2021",Tower Deluxe Suite,1,Couple,8.5,1,0,0,1,0,0,0,0,0,1,0.00018550261290816653
Good,"Elevator lobby, car parking entry at street at front entrance, check in desk location relative to a staircase/main entry.",Room layout,7.0,January 2023,"January 23, 2023",Tower Deluxe Suite,2,Couple,8.5,1,0,0,1,0,0,0,0,0,1,0.00018550261290816648
Near perfect,"The self- parking is not convenient. It's close, but my friend uses a scooter, and getting to and from the parking garage was a nightmare.",Everyone was very nice and accommodating. The room was clean and comfortable.,9.0,August 2023,"August 10, 2023",Historic Double Suite,1,Family,8.5,1,0,0,1,0,0,0,0,0,1,0.00018550261290816648
Good,"Competing information given by different hotel staff, generally poor communication. Found old food under furniture in hotel room. Staff working at hotel bar/restaurant were somewhat surly.","Check-in agent was very pleasant and helpful. Front desk staff were generally quick to respond and helpful, although gave mixed messaging.",7.0,June 2022,"June 22, 2022",Historic Superior Suite - Interior View,2,Group,8.5,0,1,0,0,1,1,0,1,0,0,0.00018457096783536204
"Very nice stay in a large, comfortable room for 6 nights.","Staff could not check that everyone was double vaxxed, so we stayed out of the common areas around meal times, which were packed.  Not being used to downtown noise, the location was loud - probably not an issue for someone who is used to the city noise.","The room was large, the kitchen was sufficiently equipped, the shower was very nice, house cleaning did a great job every day.  The bed was comfortable, the TV large and the room was very well maintained.",9.0,October 2021,"October 18, 2021",Tower Deluxe Suite,6,Couple,8.5,1,0,0,1,0,1,0,0,0,1,0.0001829017813911882
Poor,"Parking. We arrived and we’re told right away they would not park my truck in their facility. Nowhere in the policy upon booking did it stipulate restrictions on vehicles. Upon arrival, they told me it would not fit yet refused to tell me the clearing of their parking garage. We travel to Toronto often and have parked multiple times in parking garages, underground parking and at the hospital parking unit. While my vehicle is a truck it is under 6ft. When I asked the clerk about the clearance she also could not give me the height restriction. We were forced to park at the commerce center, and pay 75$ to park our vehicle for the night. Given the price of the room, we were more than willing to pay the 55$+tax for the parking on site. We often stay on the outskirts of the city, but decided to get the downtown experience and to say it was frustrating would be a gross understatement.",historic building,3.0,August 2022,"September 2, 2022",Historic Double Suite,1,Family,8.5,0,1,1,1,0,0,0,0,0,1,0.0001808683320366352
Fair,"Our suite windows overlooked a building shaft. No natural light. Dark all the time.This should have been explained in the booking or when assigned. A lot of money for this room. Others mightn't be so affected by lack of light.
The kitchenette was equipped with all things but dish or dishwasher detergent; kitchen towels - you need to supply these things as they are not your average short stay travel things. Very inconvenient. Also, cleaning staff did not replace glasses or mugs but put them in the dishwasher.
Restaurant music was far too loud for the average person to eat and enjoy other company. Staff not very approachable on this. Patrons at the bar very loud as well. Is this a bar or a restaurant? The quieter upper level seating was for some reason closed on a Sunday so no choice. We ended up eating food from cardboard boxes from the restaurant in our room. Not really what we had in mind. Hotel location does not have a good selection of restaurants within a few blocks. Unlike Queen West. Not sure I'll be back.",a certain degree of comfort and spaciousness,5.0,July 2022,"July 19, 2022",Historic Studio Suite,3,Family,8.5,0,1,1,1,0,1,0,1,0,1,0.0001805796017568759
Good,There is no business center and the lobby is really only a waiting area. The adjacent restaurant does not allow anyone use their tables(in the lobby).,Nice Room,7.0,December 2022,"January 30, 2023",Tower Deluxe Suite,1,Solo traveler,8.5,1,0,0,1,0,0,0,1,0,1,0.0001803175098991001
Good,The room was air conditioning was noisy. No view out the windows.,The staff were excellent. Extremely helpful.,7.0,July 2023,"July 28, 2023",Historic Superior Suite,2,Couple,8.5,0,1,0,0,1,0,0,0,0,1,0.00017947214517369573
Wonderful,"No view from room just a wall, no natural lighting.",Staff very friendly and helpful,9.0,August 2022,"September 11, 2022",Historic Studio Suite,4,Solo traveler,8.5,0,1,0,0,1,0,0,0,0,1,0.00017947214517369573
Very Good,The bed was too hard and the location.,The employees were very nice and helpful.,8.0,November 2021,"November 28, 2021",Historic Superior Suite,3,Couple,8.5,0,1,0,0,1,0,0,0,0,1,0.00017947214517369573
Mediocre,I dropped something on the ground and it fell under the tv stand and the carpet under there was gross and clearly hadn’t been cleaned in a while. The room was dark and the kitchenette was poorly stocked. What’s the point of having a hot plate with nothing to use on it? It’s also pretty disappoint that the hotel can’t even provide a bottle of water in the fridge. Just completely underwhelmed by the entire experience.,Check in and check out were easy,5.0,March 2022,"March 21, 2022",Tower Deluxe Suite,2,Solo traveler,8.5,0,1,0,1,0,0,0,0,0,0,0.00017892721707592175
average,"room.
I stayed in historic Room. air condition was not working and it was very hot inside. room was not as expected or you can say building was beautiful but room was very normal",property ambiance,3.0,May 2023,"June 1, 2023",Historic Double Suite,1,Group,8.5,0,1,0,1,0,0,0,0,0,0,0.00017892721707592175
not good,"too noise and not clean, smell is so bad and the room is so small",no,1.0,December 2021,"December 14, 2021",Tower Deluxe Suite,1,Couple,8.5,0,1,0,1,0,0,0,0,0,0,0.00017892721707592175
Disappointing,"Only 1 elevator out of 4 could reach the 10th floor where my room was, but when we were pressing the button to get an elevator the one who could go up to the 10th was never available. We waited 20 minutes we decided to take the stairs….",,4.0,March 2022,"March 5, 2022",Historic Studio Suite - Interior View,1,Couple,8.5,0,1,0,1,0,0,0,0,0,0,0.00017892721707592175
