Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Exceptional,,,10.0,June 2022,"June 22, 2022",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,June 2022,"June 6, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,April 2022,"April 13, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 29, 2022",Standard Double Room,5,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 29, 2022",Standard Double Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 25, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 16, 2022",Double Room with Extra Bed,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 13, 2022",Standard Double Room,4,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,May 2022,"May 3, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,April 2022,"May 1, 2022",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,,10.0,April 2022,"May 1, 2022",Standard Double Room,6,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,August 2022,"September 14, 2022",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,December 2022,"January 10, 2023",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,September 2022,"September 16, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,February 2023,"February 24, 2023",Standard Double Room,1,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2022,"January 22, 2023",Standard Double Room,7,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,January 2023,"January 11, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,January 2023,"January 8, 2023",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,January 2023,"January 8, 2023",Double Room with Extra Bed,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,December 2022,"December 18, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,December 2022,"December 18, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,December 2022,"December 10, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
perfect,,,8.0,December 2022,"December 6, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,December 2022,"December 2, 2022",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2022,"November 28, 2022",Standard Twin Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2022,"November 28, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,November 2022,"November 16, 2022",Standard Double Room,1,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2022,"November 14, 2022",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2022,"November 10, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2022,"November 4, 2022",Standard Double Room,4,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,November 2022,"November 3, 2022",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2022,"October 27, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,October 2022,"October 26, 2022",Standard Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2022,"October 23, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,February 2023,"February 17, 2023",Double Room with Extra Bed,1,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"Excellent service, extremely friendly staff.",,,8.0,February 2023,"February 27, 2023",Standard Double Room,6,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,September 2022,"October 15, 2022",Standard Twin Room,2,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2023,"March 9, 2023",Standard Double Room,7,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,October 2023,"October 14, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,September 2023,"October 4, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,September 2023,"September 22, 2023",Standard Double Room,5,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2023,"September 17, 2023",Standard Double Room,4,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,August 2023,"September 10, 2023",Standard Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very nice place,,,9.0,August 2023,"August 30, 2023",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,July 2023,"August 4, 2023",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,August 2023,"August 3, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,July 2023,"July 13, 2023",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,June 2023,"June 28, 2023",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,June 2023,"June 19, 2023",Standard Double Room,6,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,June 2023,"June 14, 2023",Standard Twin Room,4,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2023,"May 28, 2023",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2023,"May 22, 2023",Standard Double Room - Mobility Access,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2023,"May 18, 2023",Standard Twin Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,April 2023,"April 25, 2023",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,March 2023,"April 5, 2023",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2023,"April 3, 2023",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,March 2023,"March 19, 2023",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,October 2022,"October 22, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,September 2022,"October 2, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,February 2022,"February 7, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,June 2022,"June 24, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,June 2022,"June 21, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,June 2022,"June 19, 2022",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"June 5, 2022",Standard Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"May 29, 2022",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"May 22, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"May 21, 2022",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"May 17, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"May 17, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2022,"May 11, 2022",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"May 8, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"May 6, 2022",Standard Double Room,6,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"May 5, 2022",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2022,"May 3, 2022",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2022,"May 1, 2022",Double Room with Extra Bed,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,1,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,5,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2022,"March 28, 2022",Standard Twin Room,1,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,March 2022,"March 22, 2022",Standard Twin Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,June 2022,"June 22, 2022",Standard Double Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Quite a good option for staying in Lisbon for a couple of days. Close to the public transport and airport.,,,7.0,June 2022,"July 1, 2022",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,October 2022,"October 2, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,July 2022,"July 3, 2022",Standard Double Room,12,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,October 2022,"October 2, 2022",Standard Twin Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,September 2022,"October 1, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2022,"September 27, 2022",Standard Twin Room,5,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2022,"September 18, 2022",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2022,"September 10, 2022",Standard Twin Room,5,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2022,"September 10, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,September 2022,"September 8, 2022",Standard Twin Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,August 2022,"August 29, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,August 2022,"August 28, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,August 2022,"August 27, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,August 2022,"August 26, 2022",Standard Double Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,August 2022,"August 25, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,June 2022,"August 17, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"August 2, 2022",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,May 2022,"July 25, 2022",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,July 2022,"July 16, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,July 2022,"July 5, 2022",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,July 2022,"July 3, 2022",Standard Double Room,6,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,June 2022,"July 3, 2022",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2023,"November 3, 2023",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,October 2023,"November 10, 2023",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2023,"November 16, 2023",Double Room with Extra Bed,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Nice staffs,Na,OK,7.0,March 2022,"April 19, 2022",Standard Twin Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
This is a passable hotel but WAY too high due to Pope visiting.  No excuse to raise room rate,Price rise for this weekend,Overpriced this week as there was a large convention due to Popes visit.  Prices much too high,6.0,August 2023,"August 6, 2023",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"it’s was relaxing, quite and ambience was great. loved the elevator art.",nil,the ambiance,9.0,July 2022,"July 6, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Disappointing,asked for a taxi and got a tvde car. not possible to pay with card or to get receive at end of trip.,,4.0,May 2023,"May 28, 2023",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,"The hotel is not far from the metro station, however there's a set of stairs you need to climb if you want to cut the distance which is not very comfortable.",,7.0,July 2022,"July 20, 2022",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Nixe hotel laocston for fly stopover.,,Very gott brekfast table.,8.0,July 2022,"July 26, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,Was everything very good,8.0,July 2022,"July 28, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"Solid value, solid location, solid price",,"Very solid, not too many frills hotel experience with efficient check in and 24/7 reception. Incredibly easy for a traveler of any kind.",9.0,July 2022,"July 31, 2022",Standard Double Room,6,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,pretty good ibis,9.0,September 2022,"September 29, 2022",Standard Double Room,2,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,it is old,it is relatively close to the airport,8.0,September 2022,"September 29, 2022",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good stay,Pratical,It’s a good accommodation.,8.0,April 2023,"April 29, 2023",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
I enjoyed my stay at this Hotel.,,It was good.,7.0,September 2023,"October 8, 2023",Standard Double Room,6,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
,,,1.0,March 2024,"March 15, 2024",Standard Double Room,5,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good. As expected!,,"Nothing else to add. 
All as expected",8.0,November 2023,"November 6, 2023",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
The hotel was ok 😊,,There was no gluten free bred.,8.0,October 2023,"November 13, 2023",Standard Double Room - Mobility Access,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,Simpatia facil de transportes perto do local,9.0,January 2024,"January 6, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Bad,No connection with hotel,,1.0,August 2023,"August 13, 2023",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Be careful,They  try to charge us 130€ and we almost paid but we remembered that we paid all in advance!!!,,2.0,July 2023,"July 8, 2023",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
it was efficient,the access to the hotel is only through cars from the metro it tends to be a bit more difficult,the check in to the hotel was swift and quick,7.0,March 2024,"March 18, 2024",Standard Double Room,7,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
An efficient business hotel close to Sete Rios.,,An efficient business hotel close to the transport hub of Sete Rios.,7.0,April 2024,"April 29, 2024",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Great location,nothing,it allowed my dog,9.0,April 2022,"June 13, 2022",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,"there was a problem at the hotel about a possible fire and the guests had to stay on the street from 11pm to 1:30am, in the cold and rain, where they could try to relocate us anywhere in the event of an emergency.",,8.0,November 2021,"November 1, 2021",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,November 2023,"November 20, 2023",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,Temperatura do Ar condicionado.,,7.0,October 2021,"October 26, 2021",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,everything,10.0,June 2022,"July 11, 2022",Standard Double Room,13,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,N/a,Everything,10.0,July 2022,"July 17, 2022",Double Room with Extra Bed,5,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,great,10.0,July 2022,"July 30, 2022",Standard Double Room,5,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
very soon 😁,excelent,excelent,10.0,September 2022,"September 7, 2022",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,Can't say I didn't like anything I enjoyed my stay.,How easy it was to take underground straight from the airport to Sao Sebastiao and only 6 minutes walk to the Hotel.,10.0,December 2022,"December 7, 2022",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,Can not think of anything.,Everything.,10.0,March 2023,"March 23, 2023",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Fair,,The place was reasonable. I didn't expect anything from 3 star hotel. Satisfactory place to sleep.,5.0,February 2023,"March 5, 2023",Double Room with Extra Bed,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,great place to stay if you get on a bus early the next day,10.0,December 2022,"February 17, 2023",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Excellent stay,Nothing.,All excellent,10.0,June 2023,"August 18, 2023",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,"Noisy hotel, the planes are flying over it every 5-10 minutes. The walls are thin and you can hear everything, old fashion look and feel of the hotel",,10.0,June 2022,"June 12, 2022",Standard Double Room,5,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
1000% good,,check in is super good,10.0,September 2023,"September 23, 2023",Standard Double Room,2,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,Our 3rd visit to this hotel. Best place to stay.,10.0,November 2023,"December 28, 2023",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"Good value, friendly staff.",A lumpy pillow!,The hotel meets our needs very well.,10.0,January 2024,"February 1, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,All good thanks,10.0,February 2024,"February 29, 2024",Standard Double Room - Mobility Access,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,Great hotel,10.0,May 2024,"May 21, 2024",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Excellent,,Not applicable,10.0,June 2024,"June 23, 2024",Standard Double Room,3,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Exceptional,,Everything,10.0,July 2024,"July 21, 2024",Double Room with Extra Bed,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"If you stay for a lay over , late in early out ok; otherwise no go",Airplanes flying over your head at 5 am,"Convenience, neutral check in",6.0,June 2024,"June 14, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good enough for me,it was good enough,everything,8.0,August 2021,"August 24, 2021",Double Room with Extra Bed,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Cheap stay outside the city,"No wash cloths, 1 trash can",,8.0,July 2024,"July 17, 2024",Standard Double Room,2,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good.,Yes.,Very Good.,7.0,July 2024,"August 2, 2024",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
"not value for money, i dont advice, absolutely bad","terrible comfort, not valuable for money, unhappy stuff","nothing, it was awful",1.0,February 2023,"February 9, 2023",Standard Twin Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Great value,,"Near metrô station, good neighbourhood and everything was simple with good quality.",9.0,April 2022,"May 5, 2022",Standard Double Room,2,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2024,"April 14, 2024",Standard Double Room,4,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2024,"April 9, 2024",Standard Double Room,4,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,April 2024,"April 7, 2024",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2024,"April 5, 2024",Standard Twin Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2024,"March 31, 2024",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2024,"March 29, 2024",Standard Double Room,5,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,February 2024,"March 22, 2024",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,March 2024,"March 13, 2024",Standard Twin Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,February 2024,"March 8, 2024",Standard Double Room,3,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,February 2024,"March 7, 2024",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,February 2024,"February 28, 2024",Standard Double Room,4,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,December 2023,"January 18, 2024",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,January 2024,"January 8, 2024",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,January 2024,"January 5, 2024",Standard Double Room,1,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Good,,,7.0,January 2024,"January 5, 2024",Standard Double Room,4,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,December 2023,"January 1, 2024",Standard Double Room - Mobility Access,5,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,November 2023,"December 19, 2023",Standard Double Room,3,Group,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,November 2023,"November 21, 2023",Standard Double Room,1,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,October 2023,"November 20, 2023",Standard Double Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,April 2024,"April 23, 2024",Standard Double Room,1,Solo traveler,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Wonderful,,,9.0,April 2024,"April 26, 2024",Standard Double Room,4,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,May 2024,"May 3, 2024",Standard Double Room,3,Couple,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
Very Good,,,8.0,July 2024,"July 30, 2024",Standard Twin Room,2,Family,8,0,0,0,0,0,0,0,0,0,0,0.0002002507769473699
